GenBankID,GB_Nucleotide_Seqs,GenBank_Name,GenBank_Group,EBirdClements_Names,Ebird_Group,Clements_Order,Clements_Family,Reconciliation,IUCN_Status
1454404,4,Copsychus_mindanensis_mindanensis,subspecies,Copsychus_mindanensis,species,Passeriformes,Muscicapidae (Old World Flycatchers),split,Least Concern
797018,6,Kittacincla_nigra,species,Copsychus_niger,species,Passeriformes,Muscicapidae (Old World Flycatchers),taxonomy,Least Concern
758468,19,Trichixos_pyrropygus,species,Copsychus_pyrropygus,species,Passeriformes,Muscicapidae (Old World Flycatchers),taxonomy,Near Threatened
343929,168,Copsychus_saularis,species,Copsychus_saularis,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
797021,4,Copsychus_sechellarum,species,Copsychus_sechellarum,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Endangered
N/A,N/A,N/A,N/A,Copsychus_superciliaris,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
325342,7,Coracias_abyssinicus,species,Coracias_abyssinicus,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
N/A,N/A,N/A,N/A,Coracias_affinis,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
1343485,3,Coracias_benghalensis,species,Coracias_benghalensis,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
56292,68,Coracias_caudatus,species,Coracias_caudatus,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
1547490,1,Coracias_cyanogaster,species,Coracias_cyanogaster,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
188338,55,Coracias_garrulus,species,Coracias_garrulus,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
N/A,N/A,N/A,N/A,Coracias_naevius,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
81902,0,Coracias_spatulata,species,Coracias_spatulatus,species,Coraciiformes,Coraciidae (Rollers),spelling,Least Concern
1547491,6,Coracias_spatulatus,species,Coracias_spatulatus,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
N/A,N/A,N/A,N/A,Coracias_temminckii,species,Coraciiformes,Coraciidae (Rollers),,Least Concern
424846,3,Coracina_atriceps,species,Coracina_atriceps,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424852,4,Coracina_bicolor,species,Coracina_bicolor,species,Passeriformes,Campephagidae (Cuckooshrikes),,Near Threatened
424853,4,Coracina_boyeri,species,Coracina_boyeri,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424849,5,Coracina_caeruleogrisea,species,Coracina_caeruleogrisea,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424860,9,Coracina_caesia,species,Coracina_caesia,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424848,8,Coracina_caledonica,species,Coracina_caledonica,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424863,5,Coracina_cinerea,species,Coracina_cinerea,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
N/A,N/A,N/A,N/A,Coracina_cucullata,species,Passeriformes,Campephagidae (Cuckooshrikes),,Vulnerable
N/A,N/A,N/A,N/A,Coracina_dobsoni,species,Passeriformes,Campephagidae (Cuckooshrikes),,Near Threatened
N/A,N/A,N/A,N/A,Coracina_fortis,species,Passeriformes,Campephagidae (Cuckooshrikes),,Near Threatened
424862,6,Coracina_graueri,species,Coracina_graueri,species,Passeriformes,Campephagidae (Cuckooshrikes),,Near Threatened
880547,1,Coracina_ingens,species,Coracina_ingens,species,Passeriformes,Campephagidae (Cuckooshrikes),,NoBLIname
424843,1,Coracina_javensis,species,Coracina_javensis,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424841,3,Coracina_larvata,species,Coracina_larvata,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424854,4,Coracina_leucopygia,species,Coracina_leucopygia,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
175001,28,Coracina_lineata,species,Coracina_lineata,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424855,4,Coracina_longicauda,species,Coracina_longicauda,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424842,8,Coracina_macei,species,Coracina_macei,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424840,4,Coracina_maxima,species,Coracina_maxima,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
254452,13,Coracina_novaehollandiae,species,Coracina_novaehollandiae,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
381022,21,Coracina_papuensis,species,Coracina_papuensis,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424859,6,Coracina_pectoralis,species,Coracina_pectoralis,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424845,1,Coracina_personata,species,Coracina_personata,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424844,1,Coracina_schistacea,species,Coracina_schistacea,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424851,10,Coracina_striata,species,Coracina_striata,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
424850,4,Coracina_temminckii,species,Coracina_temminckii,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
498418,1,Coracina_welchmani,species,Coracina_welchmani,species,Passeriformes,Campephagidae (Cuckooshrikes),,Least Concern
703973,10,Coracopsis_barklyi,species,Coracopsis_barklyi,species,Psittaciformes,Psittaculidae (Old World Parrots),,Vulnerable
281914,4,Coracopsis_nigra,species,Coracopsis_nigra,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
176022,27,Coracopsis_vasa,species,Coracopsis_vasa,species,Psittaciformes,Psittaculidae (Old World Parrots),,Least Concern
498420,5,Coracornis_raveni,species,Coracornis_raveni,species,Passeriformes,Pachycephalidae (Whistlers and Allies),,Least Concern
675640,5,Coracornis_sanghirensis,species,Coracornis_sanghirensis,species,Passeriformes,Pachycephalidae (Whistlers and Allies),,Critically Endangered
33614,68,Coragyps_atratus,species,Coragyps_atratus,species,Cathartiformes,Cathartidae (New World Vultures),,Least Concern
415028,54986,Corapipo_altera,species,Corapipo_altera,species,Passeriformes,Pipridae (Manakins),,NoBLIname
649785,7,Corapipo_gutturalis,species,Corapipo_gutturalis,species,Passeriformes,Pipridae (Manakins),,Least Concern
530032,5,Corapipo_leucorrhoa,species,Corapipo_leucorrhoa,species,Passeriformes,Pipridae (Manakins),,Least Concern
9145,42,Corcorax_melanorhamphos,species,Corcorax_melanorhamphos,species,Passeriformes,Corcoracidae (White-winged Chough and Apostlebird),,Least Concern
254453,26,Cormobates_leucophaeus,species,Cormobates_leucophaea,species,Passeriformes,Climacteridae (Australasian Treecreepers),spelling,Least Concern
181835,15,Cormobates_placens,species,Cormobates_placens,species,Passeriformes,Climacteridae (Australasian Treecreepers),,Least Concern
187425,4,Corvinella_corvina,species,Corvinella_corvina,species,Passeriformes,Laniidae (Shrikes),,Least Concern
N/A,N/A,N/A,N/A,Corvinella_melanoleuca,species,Passeriformes,Laniidae (Shrikes),,Least Concern
272001,11,Corvus_albicollis,species,Corvus_albicollis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
30421,16,Corvus_albus,species,Corvus_albus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196223,11,Corvus_bennetti,species,Corvus_bennetti,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
85066,47359,Corvus_brachyrhynchos,species,Corvus_brachyrhynchos,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196224,1,Corvus_capensis,species,Corvus_capensis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
279967,12,Corvus_caurinus,species,Corvus_caurinus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
56781,1460,Corvus_corax,species,Corvus_corax,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
181096,3310,Corvus_cornix,species,Corvus_cornix,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,NoBLIname
30422,114,Corvus_corone,species,Corvus_corone,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
108826,7,Corvus_coronoides,species,Corvus_coronoides,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196271,4,Corvus_crassirostris,species,Corvus_crassirostris,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
134906,163,Corvus_cryptoleucus,species,Corvus_cryptoleucus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
477934,20,Corvus_dauuricus,species,Corvus_dauuricus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196281,3,Corvus_edithae,species,Corvus_edithae,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196282,3,Corvus_enca,species,Corvus_enca,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196286,4,Corvus_florensis,species,Corvus_florensis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Endangered
75140,59,Corvus_frugilegus,species,Corvus_frugilegus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196287,2,Corvus_fuscicapillus,species,Corvus_fuscicapillus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Near Threatened
134902,8,Corvus_hawaiiensis,species,Corvus_hawaiiensis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Extinct in the Wild
1196288,1,Corvus_imparatus,species,Corvus_imparatus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196294,4,Corvus_insularis,species,Corvus_insularis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196295,3,Corvus_jamaicensis,species,Corvus_jamaicensis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Near Threatened
68294,14,Corvus_kubaryi,species,Corvus_kubaryi,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Critically Endangered
1196296,2,Corvus_leucognaphalus,species,Corvus_leucognaphalus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Vulnerable
36249,202,Corvus_macrorhynchos,species,Corvus_macrorhynchos,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196298,2,Corvus_meeki,species,Corvus_meeki,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196299,16,Corvus_mellori,species,Corvus_mellori,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
30423,24,Corvus_monedula,species,Corvus_monedula,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196302,50966,Corvus_moneduloides,species,Corvus_moneduloides,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1906499,2,Corvus_moriorum,,Corvus_moriorum,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,NoBLIname
572102,3,Corvus_nasicus,species,Corvus_nasicus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
254520,4,Corvus_orru,species,Corvus_orru,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
349685,13,Corvus_ossifragus,species,Corvus_ossifragus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196304,5,Corvus_palmarum,species,Corvus_palmarum,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196305,8,Corvus_pectoralis,species,Corvus_pectoralis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Vulnerable
1196306,1,Corvus_rhipidurus,species,Corvus_rhipidurus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1214240,1,Corvus_rhipidurus_rhipidurus,subspecies,Corvus_rhipidurus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",split,Least Concern
1214241,3,Corvus_rhipidurus_stanleyi,subspecies,Corvus_rhipidurus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",split,Least Concern
1196307,4,Corvus_ruficollis,species,Corvus_ruficollis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1214243,1,Corvus_ruficollis_ruficollis,subspecies,Corvus_ruficollis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",split,Least Concern
1196309,4,Corvus_sinaloae,species,Corvus_sinaloae,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
701737,149,Corvus_splendens,species,Corvus_splendens,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196310,3,Corvus_tasmanicus,species,Corvus_tasmanicus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196314,6,Corvus_tristis,species,Corvus_tristis,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196315,5,Corvus_typicus,species,Corvus_typicus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196317,2,Corvus_unicolor,species,Corvus_unicolor,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Critically Endangered
1196318,3,Corvus_validus,species,Corvus_validus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Near Threatened
1196319,2,Corvus_violaceus,species,Corvus_violaceus,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
1196320,5,Corvus_woodfordi,species,Corvus_woodfordi,species,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",,Least Concern
363777,8,Corydon_sumatranus,species,Corydon_sumatranus,species,Passeriformes,Eurylaimidae (Asian and Grauer's Broadbills),,Least Concern
1226230,6,Coryphaspiza_melanotis,species,Coryphaspiza_melanotis,species,Passeriformes,Thraupidae (Tanagers and Allies),,Vulnerable
183173,19,Coryphistera_alaudina,species,Coryphistera_alaudina,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),,Least Concern
137237,61,Coryphospingus_cucullatus,species,Coryphospingus_cucullatus,species,Passeriformes,Thraupidae (Tanagers and Allies),,Least Concern
664758,5,Coryphospingus_pileatus,species,Coryphospingus_pileatus,species,Passeriformes,Thraupidae (Tanagers and Allies),,Least Concern
103954,38,Corythaeola_cristata,species,Corythaeola_cristata,species,Musophagiformes,Musophagidae (Turacos),,Least Concern
103956,11,Corythaixoides_concolor,species,Corythaixoides_concolor,species,Musophagiformes,Musophagidae (Turacos),,Least Concern
121526,9,Criniferoides_leucogaster,species,Corythaixoides_leucogaster,species,Musophagiformes,Musophagidae (Turacos),taxonomy,Least Concern
119405,3,Corythaixoides_personatus,species,Corythaixoides_personatus,species,Musophagiformes,Musophagidae (Turacos),,Least Concern
183330,15,Corythopis_delalandi,species,Corythopis_delalandi,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Least Concern
649786,27,Corythopis_torquatus,species,Corythopis_torquatus,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),,Least Concern
85095,24,Corythornis_cristatus,species,Corythornis_cristatus,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
1977158,61,Corythornis_leucogaster,species,Corythornis_leucogaster,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
342357,15,Ceyx_madagascariensis,species,Corythornis_madagascariensis,species,Coraciiformes,Alcedinidae (Kingfishers),taxonomy,Least Concern
2231442,5,Corythornis_madagascariensis,species,Corythornis_madagascariensis,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
325336,4,Alcedo_vintsioides,species,Corythornis_vintsioides,species,Coraciiformes,Alcedinidae (Kingfishers),taxonomy,Least Concern
2231443,4,Corythornis_vintsioides,species,Corythornis_vintsioides,species,Coraciiformes,Alcedinidae (Kingfishers),,Least Concern
8863,163,Coscoroba_coscoroba,species,Coscoroba_coscoroba,species,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",,Least Concern
757472,8,Cossypha_albicapillus,species,Cossypha_albicapillus,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228338,11,Cossypha_anomala,species,Cossypha_anomala,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Near Threatened
228314,11,Cossypha_archeri,species,Cossypha_archeri,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228317,296,Cossypha_caffra,species,Cossypha_caffra,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228315,6,Cossypha_cyanocampter,species,Cossypha_cyanocampter,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228318,25,Cossypha_dichroa,species,Cossypha_dichroa,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
N/A,N/A,N/A,N/A,Cossypha_heinrichi,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Vulnerable
869905,12,Cossypha_heuglini,species,Cossypha_heuglini,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
869906,8,Cossypha_humeralis,species,Cossypha_humeralis,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228339,3,Cossypha_isabellae,species,Cossypha_isabellae,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
473863,66,Cossypha_natalensis,species,Cossypha_natalensis,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228316,14,Cossypha_niveicapilla,species,Cossypha_niveicapilla,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228319,7,Cossypha_polioptera,species,Cossypha_polioptera,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
757473,10,Cossypha_semirufa,species,Cossypha_semirufa,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
228334,1,Cossyphicula_roberti,species,Cossyphicula_roberti,species,Passeriformes,Muscicapidae (Old World Flycatchers),,Least Concern
1506533,2,Cotinga_amabilis,species,Cotinga_amabilis,species,Passeriformes,Cotingidae (Cotingas),,Least Concern
114294,17,Cotinga_cayana,species,Cotinga_cayana,species,Passeriformes,Cotingidae (Cotingas),,Least Concern
1118535,11,Cotinga_cotinga,species,Cotinga_cotinga,species,Passeriformes,Cotingidae (Cotingas),,Least Concern
1506540,1,Cotinga_maculata,species,Cotinga_maculata,species,Passeriformes,Cotingidae (Cotingas),,Critically Endangered
